date,theta_14,theta_10,WS_1_3_1,theta_6,theta_30,theta_9,theta_11,theta_39,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,theta_34,theta_36,theta_38,theta_24,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,theta_40,H,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_37,theta_33,theta_31,theta_35,G,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-11-06,,,6.867291666666668,,,,,,,,320.2895587744559,0.4292423650092037,,8.714791666666665,308.71354166666674,,,,284.32916666666665,,,28.39645833333334,,,,,,298.79166666666663,312.7073376102805,7.29909854468131,,,28.845,,-4.840757122795528,13.749142466039908,-7.212208809696411,,,84.46583333333334,8.832708333333334,312.59750000000014,,,,,,9.922435845391892,3.5739583333333336,,5.667708333333334,,,6.462681232903716,0.3632281983425371,,,27.94791666666667,7.698031168554274,,0.06601416666666668,,,,,,,,309.2287500000001,-8.15458650973659,-1.9304451276214,0.0,11.0,0.0,0.0,2.0,0.4636895529050322,118.52842653141613,14.160712401457989,,1.6130026681410874,0.9596364612322816,22.841266886330324,12.416944814311295,0.6199617767231934,,10.424322072019024,0.2647278333697622,0.4270067015566356,0.1,0.1,1.4,4.270067015566356,0.471926665237169,0.04719266652371689,False,
2018-11-07,,,4.228749999999999,,,,,,,,330.0121148528085,0.29169538269447925,,33.434999999999995,,,,,255.5979166666667,,,69.38177083333333,,,,,,278.1854166666667,321.57507898916487,4.594084250379863,,,71.02874999999997,,-9.762245627616995,12.359751224272554,-12.840078474634694,,,79.76083333333334,5.563124999999999,320.8645833333333,,,,,,6.324670334852782,2.2597916666666658,,15.006250000000007,,,11.383766270695872,0.23282309102781265,,,,4.391566856390257,,0.05887229166666666,,,,,,,,318.3325000000001,-10.937028460023999,-8.2426618476577,0.0,13.0,0.0,0.0,2.0,0.40069088396174324,116.86143096238645,15.775333127086126,,1.6130026681410874,0.9539746349419586,25.44565442480441,7.083609056677451,0.6199617767231934,,18.36204536812696,0.1503264901804502,0.2424770297533512,0.6,0.4,0.7,0.6061925743833779,0.4587628225390602,0.1835051290156241,False,
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3646536133921,-10.0159799083751,6.0,17.0,4.0,0.0,8.0,,115.22854850603613,,,1.6130026681410874,0.9468973520790548,,2.725704041165523,0.6199617767231934,,,,0.09597471214073844,0.2,0.2,0.0,,0.4798735607036922,0.09597471214073844,True,0.09597471214073844
2018-11-09,,,,,,,,,,,279.85703759750584,0.2220149289012728,,54.09708333333333,,,,,194.47083333333333,,,101.79593750000002,,,,,,256.16875000000005,279.13748378840165,4.474887538482666,,,107.21895833333332,,-13.192399979527318,11.748759146253139,-16.624256663196803,,,77.30416666666666,5.276666666666666,,,,,,,6.0517459487813285,2.09625,,-8.57604166666667,,,5.1771974928878715,0.17176492890127273,,,96.37291666666664,1.8210929673381155,,0.05025000000000001,,,,,,,-7.066444444444445,,-15.879744805104101,-11.162260848708101,0.0,12.0,0.0,0.0,2.0,0.293427456825639,113.63015966545008,6.998290460225986,-1.5095972222222251,1.6130026681410874,0.9377979883981784,11.288261184770837,2.9374278152493503,0.6199617767231934,-4.635866015919167,8.350833369521482,0.06213794714479332,0.10022867453736152,0.2,0.2,0.5,0.5011433726868075,0.4238273723580155,0.08476547447160311,False,
2018-11-10,,,,,,,,,,,206.18965367437747,0.3078221081662214,,24.51645833333333,,,,,259.45416666666654,,,41.8759375,,,,,,277.4833333333334,197.47113455812584,5.616454876217989,,,43.58937499999999,,-9.379275110801117,11.039442019561376,-11.876950931505046,,,83.30499999999998,6.635000000000002,189.3304166666666,,,,,,7.575822961987302,2.6385416666666663,,1.0437499999999995,,,2.918136066720747,0.2588002331662214,,,40.16249999999999,1.2853094089132813,,0.049021875,,20.22041666666668,,,,,,196.8933333333334,-14.4220820065432,-4.5736411841230105,0.0,10.0,0.0,0.0,2.0,0.4014322554775433,112.06662681643587,4.2034454756340285,,1.6776266759275973,0.9256655034903436,7.051812260730813,2.1562693512136533,0.5960801734671259,,4.89554290951716,0.044012831732348566,0.0738371005973006,0.90000004,0.6,1.9,0.12306183432883434,0.3868706113713117,0.232122366822787,False,
2018-11-11,,,,,,,,,,,332.4470110109312,0.31168937173629785,,34.98125,,,,,255.51041666666663,,,60.65093749999998,,,,,,278.97916666666663,325.1659481147548,5.890701139878129,,,62.62687500000001,,-8.95749225090709,12.028237826749773,-12.200870255413491,,,78.67562499999998,6.930833333333332,322.1929166666667,,,,,,7.8458534196343805,2.8954166666666663,,4.176875000000002,,,2.7238572407340977,0.2456729134029645,,,58.675000000000026,3.715470469583906,,0.06601645833333332,,20.093958333333326,,,,,-6.209777777777778,320.85791666666665,-11.3566493305049,-6.7213181137512885,0.0,12.0,0.0,0.0,2.0,0.43671440565147346,110.5382943926953,6.439327710318004,10.38665277777778,1.6130026681410874,0.8939010506508249,10.38665277777778,5.993063780838259,0.6199617767231934,0.6199617767231934,4.3935889969395205,0.12727903644620792,0.2053014253861601,0.8,0.5,0.0,0.4106028507723202,0.2960310847502417,0.14801554237512085,False,
2018-11-12,,,,,,,,,,,283.46589781523164,0.2455337280454903,,41.19291666666667,,,,,219.93541666666667,,,73.47541666666667,,,,,,259.9604166666667,282.5001342320952,3.469202276326957,,,74.72583333333334,,-11.921671478461356,11.408378394906,-16.086319560717715,,,72.70895833333331,4.068124999999998,,,,,,,4.681565162314206,1.657916666666667,,-6.4920833333333325,,,4.1029725996523885,0.17874664471215698,,,72.22500000000002,2.3688791994332603,,0.06678708333333334,,,,,,,,,-14.1963131127912,-10.260576632332599,0.0,11.0,0.0,0.0,2.0,0.3373492269708099,109.04548910637676,6.47185179908565,,1.181677795478491,0.8462543713915475,7.6476435666070355,2.7992519501411466,0.8462543713915475,,4.8483916164658885,0.08092497488710619,0.09562724592374787,0.3,0.2,0.0,0.4781362296187394,0.27498843724884475,0.05499768744976896,False,
2018-11-13,,,,,,,,,,,212.6449752639236,0.3655894930944525,,39.288125,,,,,232.94166666666675,,,70.24041666666665,,,,,,277.4249999999999,203.6106861990856,2.9183396618179214,,,73.65166666666666,,-7.737662565151651,11.180287920182185,-10.667667728090796,,,80.97333333333334,3.4345833333333338,196.088125,,,,,,4.310643985453761,1.0097916666666666,,-10.119791666666664,,,-4.195513835575127,0.2917947014277859,,,66.82916666666668,1.3555843411181687,,0.07379479166666666,,19.958125,,,,,,202.09895833333331,-14.593235424390599,-1.82637528638668,0.0,10.0,0.0,0.0,2.0,0.3577269765555644,107.5885202034003,-2.8399294944569577,,1.304047488144103,0.7668432392927516,-3.703402923752949,1.767746355002627,0.7668432392927516,,-5.471149278755576,0.04649067038012526,0.0606260419313378,0.5,0.3,0.0,0.20208680643779267,0.2372959480091843,0.07118878440275529,False,
2018-11-14,,,,,,,,,,,227.75599866128562,0.7263571022406831,,35.57145833333333,,,,,258.15000000000003,,,77.7117708333333,,,,,,317.57916666666665,222.2021384426508,4.866032520414652,,,80.19854166666667,,2.0921565262202884,11.323420027090389,-2.4005874721565084,,,72.70333333333333,5.823958333333333,220.70229166666667,,,,,,6.8326808945772886,1.941458333333333,,-14.802083333333336,,,-35.757657007082656,0.5242108522406826,,,75.22500000000002,1.2890687307847453,,0.20214625,,,,,,,-4.894260416666667,218.14812499999996,-3.81591086188644,6.69668633142726,0.0,12.0,0.0,0.0,2.0,0.8913615364162015,106.16767975281186,-34.46858827629791,-9.907822916666673,1.6446801030893592,0.6080209750951597,-56.68980131960633,2.120105693036325,0.6080209750951597,3.4789265579540976,-58.809907012642654,0.04462052982248678,0.0733864975883494,2.1000001,1.2,0.0,0.06115541465695784,0.2948094087911399,0.35377129054936785,False,
2018-11-15,,,,,,,,,,,229.8003242553375,0.6411490885051564,,7.602083333333333,,,,,288.96458333333334,,,17.812291666666663,,,,,,316.37916666666666,235.7841192238121,5.260038063235836,,,17.514166666666668,,0.4958235080492111,12.243892483465483,-2.231080538203232,,,83.11749999999998,6.2160416666666665,,,,,,,7.119072523040841,2.445,,-17.502500000000012,,,-16.34666693832788,0.5288930468384899,,,18.110416666666666,1.6007327011476382,,0.1122560416666667,,,,,,,,,-3.64886404159682,3.5552070186435003,0.0,11.0,0.0,0.0,2.0,0.505215694777995,104.78324296929031,-14.74593423718024,,1.6130026681410874,0.6199617767231934,-23.785231268804736,2.58198611793183,0.6199617767231934,,-26.36721738673657,0.05532509840614358,0.08923953134427781,0.90000004,0.6,2.1000001,0.14873255224046306,0.2716507203949038,0.16299043223694226,False,
2018-11-16,,,,,,,,,,,,0.3809369319491726,,13.646041666666667,,,,,273.40625000000006,,,25.76895833333334,,,,,,288.9958333333332,,3.4894426368671483,,,26.156666666666666,,-6.697275873644362,11.042518110779016,-8.357716365860501,,,88.97708333333334,4.1170833333333325,,,,,,,,2.0472916666666663,,-3.078958333333333,,,10.965613490274944,0.34085734861583894,,,25.38125,1.6015324008987357,,0.04007958333333333,,,,,,,-3.788998842592594,,-13.2018766328633,-2.9422541009112697,0.0,11.0,0.0,0.0,3.0,0.15938067470391745,103.43546856779638,12.567145891173675,0.7100405092592612,,,,0.6409404514821017,,17.69919564770207,,0.05497922955097647,0.02200293430889449,0.1,0.1,0.3,,0.2200293430889449,0.02200293430889449,True,0.02200293430889449
2018-11-17,,,,,,,,,,,,0.2148954359499073,9.887291666666664,44.42604166666667,,,,,203.58958333333337,,,87.7285416666667,,,,,,255.86041666666665,274.89735177599965,4.491132271548988,,,96.05708333333332,,-13.675064521642499,9.66792913170284,-16.16539648425866,,,82.82020833333331,5.719791666666667,263.9266666666666,,,,,,,2.167708333333334,,-0.6397916666666651,,,-3.023564699349899,0.17871585261657394,,,79.40000000000002,1.85061431365497,,0.03617958333333333,,,,,,,-4.894146990740742,284.33645833333327,-17.5188383263428,-11.3766381396257,0.0,11.0,0.0,0.0,2.0,0.1673411412047542,102.12459914921,-1.1729503856949288,4.254355324074076,1.4834156723872929,0.6741198833302593,-1.7399729850725776,2.745230276420036,0.6741198833302593,-0.2757057876801137,-4.485203261492614,0.06311684684673392,0.0936285198041136,0.2,0.2,0.0,0.4681425990205679,0.22601018863932895,0.0452020377278658,False,
2018-11-18,,,,,,,,,,,192.90975204196084,0.33346712137048073,,33.876875,,,,,247.15208333333325,,,66.57666666666667,,,,,,282.1124999999999,193.13749908401792,3.7089334721006426,,,68.36375,,-8.313173936542293,10.140811627101971,-10.622388821516845,,,84.83229166666669,4.232916666666667,,,,,,,5.252217082968593,1.6416666666666664,,-0.4735416666666681,,,-2.1422430397777883,0.2820337880371473,,,64.78958333333334,,,0.05143333333333334,,,,,,,,,-12.0569285804021,-3.5912461135210894,0.0,11.0,0.0,0.0,2.0,0.3652433702874963,100.85086161566844,,,1.4834156723872929,0.6741198833302593,,1.7996671422546686,0.6741198833302593,,-3.177836899268965,,0.06168751512610291,0.3,0.2,0.4,,0.3084375756305145,0.06168751512610291,True,0.06168751512610291
2018-11-19,,,,,,,,,,,108.36994420317914,0.1772585147752683,,52.94666666666669,,,,,199.48958333333331,,,100.87468749999998,,,,,,248.38750000000005,114.03169167647951,3.171113218773672,,,112.46395833333328,,-16.028790401937226,9.500047284503532,-18.458982489504265,,,83.81458333333333,3.375625,,,,,,,4.504381322987683,1.6333333333333335,,10.619375000000009,,,7.627435808351032,0.1490887231086016,,,89.28541666666668,,,0.02816979166666665,,,,,,,,,-18.450799022799302,-11.0862152191414,0.0,12.0,0.0,0.0,2.0,0.24053371244095229,99.61446761417223,,,1.4834156723872929,0.6741198833302593,,3.7000213853499697,0.6741198833302593,,11.31465781823596,,0.1259163032272019,0.5,0.3,0.0,,0.4197210107573397,0.1259163032272019,True,0.1259163032272019
2018-11-20,,,,,,,,,,,,,,18.534583333333334,,,,,296.81666666666666,,,38.99302083333335,,,,,,304.88749999999993,,4.557242785368705,,,40.29645833333332,,,9.028384768330154,,,,90.53562499999998,5.591666666666668,,,,,,,,2.1364583333333336,,13.691041666666667,,,,,,,37.689583333333346,,,,,,,,,,-5.7675381944444455,,-12.4848633020416,1.79596845005671,0.0,4.0,0.0,,2.0,,98.41561400689068,,19.458579861111115,1.4834156723872929,0.6741198833302593,,7.540324590403043,0.6741198833302593,,,,0.2655022229420824,0.7,0.5,0.0,,0.5310044458841647,0.2655022229420824,True,0.2655022229420824
2018-11-21,,,,3.25375,,,,,,,,,,18.186041666666664,,,,,285.58541666666673,,,48.549375,,,,,,291.2375,,4.314410041207649,,,49.12166666666664,,,9.426636762296909,,,,89.19916666666666,5.511041666666666,,,,,,,,2.2695833333333337,,25.28354166666666,,,,,,,47.977083333333304,,,,,,,,,,-4.781302083333334,,-7.0336669431944205,-3.05408167680434,0.0,0.0,0.0,,0.0,,97.25448336645695,,30.064843749999994,1.4834156723872929,0.6741198833302593,,7.296449799384937,0.6741198833302593,,,,0.25691515240439594,0.7,0.4,0.0,,0.6422878810109899,0.25691515240439594,True,0.25691515240439594
2018-11-22,,,,,,,,,,,,,,13.2175,,,,,307.75,,,35.26125,,,,,,310.2416666666667,179.92727444649574,2.400033079579481,,,32.857916666666696,,,9.559892237347492,,,,,,179.15479166666668,,,,,,,2.030416666666667,,17.148750000000003,,,,,,,37.66458333333335,,,,,,,,,,,,-2.95080879925808,0.120588154920767,0.0,0.0,0.0,,0.0,,96.13124449440737,,,1.4834156723872929,0.6741198833302593,,12.840959889671163,0.6741198833302593,,,,0.45214278968268895,1.0,0.6,0.0,,0.7535713161378149,0.45214278968268895,True,0.45214278968268895
2018-11-23,,,,,,,,,,,,,,13.130624999999995,,,,,297.6333333333334,,,40.46114583333333,,,,,,318.56249999999994,259.8455247294324,2.7543769158760374,,,40.37645833333333,,,9.402659790245943,,,,,,,,,,,,,1.5543749999999994,,6.316666666666663,,,,,,,40.54583333333333,,,,,,,,,,-3.0154583333333327,,-0.198131917762225,4.56424518118394,0.0,0.0,0.0,,0.0,,95.046052960782,,9.332124999999994,1.4834156723872929,0.6741198833302592,,14.155086334461904,0.6741198833302593,,,,0.4984144704486582,1.1,0.7,0.0,,0.7120206720695118,0.4984144704486582,True,0.4984144704486582
2018-11-24,,,,3.264791666666666,,,,,,,,0.4616255149176169,,13.459375,,,,,285.47708333333327,,,47.44968750000001,,,,,,303.86041666666665,54.45368611358649,5.487293572894557,,,47.89104166666666,,-3.861186572075482,9.336695156040962,,,,89.34458333333335,6.258125000000002,,,,,,,,3.1466666666666683,,16.048333333333336,,,11.334182306663998,,,,47.00833333333336,4.140243172288669,,,,,,,,,-2.5314895833333333,,-5.78210887318613,-0.310738913015257,0.0,0.0,0.0,,0.0,,93.99905166277996,15.474425478952663,18.579822916666668,1.4834156723872929,0.6542771388965465,22.955005276667624,6.1417016092674945,0.6741198833302593,0.8328618387999616,16.81330366740013,0.1425101361131577,0.21140176938430444,0.90000004,0.5,0.0,0.4228035387686089,0.7682883228579004,0.3841441614289502,False,
2018-11-25,,,,,,,,,,,69.28106802727142,0.29772354215429003,,18.573333333333327,,,,,249.225,,,58.35135416666668,,,,,,282.1812500000001,97.3240243429182,3.25738651416528,,,58.62562499999999,,-9.576283009395157,9.222658586097172,-12.104996056644351,,,83.29375,3.6997916666666666,,,,,,,4.363201209162507,1.7091666666666665,,7.0960416666666655,,,16.198042936437336,0.2482377088209567,,,58.077083333333356,4.270125874185202,,0.04948583333333335,,,,,,,,,-11.9250246907744,-5.6948165843953715,0.0,0.0,0.0,,0.0,0.3300720881987433,92.9903714002272,20.468168810622533,,1.4834156723872929,0.638843893225881,30.36280239874625,6.334371644832817,0.6741198833302593,,24.02843075391343,0.14619490864107867,0.2168678187014046,0.3,0.2,0.0,1.084339093507023,0.6303595301867729,0.1260719060373546,False,
2018-11-26,,,,,,,,,,,280.2826360980796,0.21005780456830625,,28.44874999999999,,,,,188.1375,,,84.30072916666667,,,,,,259.72916666666663,296.32907314380435,3.1143739591550954,,,89.09104166666664,,-13.965064420241651,8.41948418376537,-17.619421458886407,,,76.30333333333333,3.6791666666666667,295.58020833333336,,,,,,4.278746877465289,1.3852083333333332,,-10.949374999999998,,,13.089278693926325,0.15768842956830628,,,79.51041666666667,2.486852913398028,,0.052369375,,,,,,,,313.1243750000001,-17.6550251787901,-10.908470466055201,0.0,0.0,0.0,,0.0,0.20984152722647895,92.02013146550419,15.576131607324353,,1.4834156723872929,0.638843893225881,23.10587774147202,3.6890365866566337,0.6741198833302593,,19.416841154815387,0.08479341234419775,0.12578387678658107,0.3,0.2,0.0,0.6289193839329053,0.5216558757045938,0.10433117514091876,False,
2018-11-27,,,,,,,,,,,201.65549636349223,0.2773517979930681,,16.492499999999996,,,,,238.83541666666665,,,50.87697916666665,,,,,,272.1375,190.6025510605907,3.3799805313386027,,,51.46645833333334,,-10.83322909291492,8.1196838762695,-14.923037444855735,,,73.07499999999997,4.005416666666667,,,,,,,4.627649927349142,1.506875,,1.6718749999999976,,,12.744530560338971,0.202839297993068,,,50.2875,5.541905622657327,,0.07451250000000001,,,,,,,,187.09729166666668,-16.3740116138588,-7.00738309398309,0.0,0.0,0.0,,0.0,0.30404589083653344,91.08844024546036,18.286436182996297,,1.4834156723872929,0.638843893225881,27.126386025966767,8.220949655541139,0.6741198833302593,,18.90543637042564,0.1895135583369532,0.2811273825669199,0.5,0.3,1.0,0.9370912752230663,0.5216558757045938,0.15649676271137813,False,
2018-11-28,,,,,,,,,,,180.18778798230545,0.460495118346545,,14.106041666666668,,,,,302.26666666666665,,,30.11427083333334,,,,,,302.03333333333336,171.77707236004468,4.909408949412109,,,30.47854166666667,,-4.078444071577363,8.518417750595747,-5.223329852717918,,,92.75208333333332,5.803333333333335,,,,,,,6.666560181569659,2.2583333333333333,,16.60583333333333,,,11.371475489684617,0.4302551183465452,,,29.750000000000014,0.9243252168912384,,0.03023999999999999,,,,,,,-7.252000000000001,170.80624999999995,-7.68940217720268,0.1086400119259,0.0,0.0,0.0,,0.0,0.32567513038719376,90.19539583274279,12.295800706575855,23.857833333333332,1.4834156723872929,0.6344343944628337,18.239783472685374,1.3711585131192467,0.6741198833302593,0.515377927860557,16.86862495956613,0.03180943587134925,0.047186615701358035,1.0,0.6,0.6,0.0786443595022634,0.5414263430917908,0.3248558058550745,False,
2018-11-29,,,,,,,,,,,,0.5617452770451324,,13.548333333333332,,,,,307.29583333333335,,,30.35322916666668,,,,,,313.3375,274.96330572270995,3.4640695184745387,,,30.743958333333346,,-1.2150750602914535,8.539730250910761,,,,,,274.1689583333333,,,,,,,1.7212499999999993,,11.153958333333335,,,16.068184186229967,0.5399313093272488,,,29.9625,-0.17084124339641293,,,,,,,,,,,-3.60875409633906,0.520236007605831,0.0,0.0,0.0,,0.0,0.17466961814304227,89.34108664386792,15.897342942833555,,1.4834156723872929,0.6287650389103444,23.58236767071482,-0.2534285779443711,0.6741198833302593,,23.835796248659197,-0.005895150526788778,-0.008744958682520678,0.7,0.4,0.0,-0.02186239670630169,0.4056981554879828,0.16227926219519315,False,
2018-11-30,,,,,,,,,,,,,,14.743333333333334,,,,,302.4562499999999,,,37.29979166666666,,,,,,308.34583333333336,,,,,34.59333333333334,,,8.701503648822582,,,,,,,,,,,,,,,13.960416666666667,,,,,,,40.00625,,,,,,,,,,,,-2.29101913869727,0.0275065703938253,0.0,0.0,0.0,,0.0,,88.52559204128193,,,1.9403236847010732,0.6212058981736919,,1.8817486681993252,0.515377927860557,,,,0.06625821586793508,0.4,0.2,0.0,,0.3312910793396753,0.06625821586793508,True,0.06625821586793508
2018-12-01,,,,,,,,,,,,,,7.885833333333334,,,,,297.77708333333334,,,23.13427083333333,,,,,,298.87083333333334,,,,,20.368541666666662,,,9.130719085261827,,,,,,,,,,,,,,,11.388958333333333,,,,,,,25.90000000000001,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,87.7489829565822,,,1.9403236847010732,0.6106231011423784,,0.24189313310671876,0.515377927860557,,,,0.008517294419393955,0.5,0.3,0.0,,0.02839098139797985,0.008517294419393955,True,0.008517294419393955
2018-12-02,,,,,,,,,,,,,,6.627291666666667,,,,,283.26249999999993,,,21.80968750000001,,,,,,283.32708333333335,,,,,17.750625,,,8.816697658125506,,,,,,,,,,,,,,,11.058750000000002,,,,,,,25.86874999999999,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,87.0113225120118,,,1.6813818244842191,0.5947489055954082,,0.3590185551880777,0.5947489055954082,,,,0.012641395385181196,0.5,0.3,0.0,,0.042137984617270655,0.012641395385181196,True,0.012641395385181196
2018-12-03,,,,,,,,,,,,,,5.982500000000001,,,,,295.6145833333333,,,19.76708333333333,,,,,,295.7520833333333,,,,,15.407083333333338,,,9.168276249553822,,,,,,,,,,,,,,,9.287083333333333,,,,,,,24.127083333333346,,,,,,,,,,-4.529572916666666,,,,0.0,0.0,0.0,,0.0,,86.31266663729345,,13.81665625,1.7596590363056368,0.5682919130171245,,0.4761439772694366,0.5682919130171245,,,,0.016765496350968436,0.5,0.3,0.0,,0.055884987836561456,0.016765496350968436,True,0.016765496350968436
2018-12-04,,,,,,,,,,,,,,22.56750000000001,,,,,285.64999999999986,,,50.94906249999999,,,,,,300.24583333333345,,,,,43.460625,,,9.788705140434363,,,,92.60562500000002,,,,,,,,,,,6.297291666666666,,,,,,,58.43749999999998,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,85.65306467883978,,,1.9403236847010732,0.515377927860557,,0.5932693993507957,0.515377927860557,,,,0.02088959731675568,0.5,0.3,0.0,,0.06963199105585226,0.02088959731675568,True,0.02088959731675568
2018-12-05,,,,,,,,,,,,,,14.133541666666664,,,,,254.36875,,,31.5890625,,,,,,279.9104166666666,,,,,29.37395833333333,,,9.276702800875595,,,,87.61916666666669,,,,,,,,,,,-10.30125,,,,,,,33.80416666666667,,,0.03821479166666667,,,,,,,,,-11.1590275041381,-6.45004276762683,0.0,0.0,0.0,,0.0,,85.03255999835919,,,1.9403236847010732,0.515377927860557,,0.0,0.515377927860557,,,,0.0,0.0,0.0,0.6,,0.08337899427514306,0.0,True,0.0
2018-12-06,,,,,,,9.470833333333333,,,,,0.2627332651627808,,26.871875,,,,,242.90833333333333,,,45.66395833333333,,,,,,269.3666666666667,,3.474400231661249,,,39.59041666666668,,-11.147163627915424,8.963687716006865,-13.929534038782773,,,80.90145833333334,,,,,,,,,,,-13.73979166666667,,,-3.605574547023595,0.2137870151627808,,,51.73749999999999,2.823349981536324,,0.04894625,,,,,,,,,-14.1090139405916,-8.31462286529273,0.0,0.0,0.0,,0.0,0.25119945896415485,84.45119055788338,-0.7822245654872709,,,,,0.5682137170493745,,,,0.0965202616566818,0.019425199498886773,0.4,0.2,0.0,,0.09712599749443386,0.019425199498886773,True,0.019425199498886773
2018-12-07,,,,,,,,,,,252.5578020756501,0.302950826545997,,36.25937500000001,,,,,203.99375000000006,,,66.43562500000003,,,,,,272.8979166666666,245.76648958077232,3.3875055427450995,,,61.77333333333333,,-9.38029621278032,8.802816824277302,-12.224040237350955,,,81.08020833333332,3.8729166666666672,244.3739583333333,,,,,,4.770224961568628,1.519375,,-43.39020833333333,,,-6.2391481082791325,0.2446266598793304,,,71.09791666666666,0.9527007698676444,,0.05832416666666668,,,,,,,-6.915031250000002,240.36770833333333,-12.908193397681902,-6.567464674462429,0.0,0.0,0.0,,0.0,0.20804640346816547,83.90898948825875,-5.286447338411489,-36.475177083333335,,,,0.9713502283192124,,0.14493273949935212,,0.032623287684899416,0.033261900214117394,0.6,0.3,0.0,,0.11087300071372466,0.033261900214117394,True,0.033261900214117394
2018-12-08,,,,,,,,,,,223.31581279338897,0.33169474983747643,,30.16500000000001,,,,,204.26874999999995,,,60.05885416666669,,,9.243958333333335,,,274.7125,215.95888204224082,4.271198739639984,,,55.21979166666666,,-8.364577007977266,8.62290980559312,-10.978808729665001,,,82.66812499999997,5.010416666666667,211.46979166666665,,,,,,5.9123462189199545,1.8908333333333327,,-45.38895833333334,,,-16.965345562892708,0.27338683317080964,,,64.89791666666666,0.7797777006070156,,0.058307916666666675,,,,,,,,213.09104166666665,-11.706447787270301,-3.6869701084841,0.0,0.0,0.0,,0.0,0.36628864501062985,83.40598563818502,-16.18556786228569,,,,,1.186454886407918,,,,0.026727293982142433,0.0406663700704556,0.90000004,0.5,0.0,,0.0813327401409112,0.0406663700704556,True,0.0406663700704556
2018-12-09,,,,,,,,,,,287.3419705664464,0.35198102436106954,,34.25895833333334,,,,1.6664583333333332,204.22083333333333,,,70.56020833333334,,,,,,278.0874999999999,281.4320457443711,4.084747458736227,,,70.33083333333336,,-7.917131247122732,8.481844397500646,-11.426321593687165,,,77.19770833333331,4.7825,281.50791666666663,,,,,,5.514659042875347,1.957083333333334,,-37.79479166666668,,,-14.612234497210085,0.2682416493610696,,,70.78958333333331,1.8434493830380196,,0.083739375,,,,,,,-6.501526041666665,275.44625,-14.050082332862502,-1.7384495282014998,0.0,0.0,0.0,,0.0,0.4126602400710809,82.94220410094154,-12.768785114172065,-31.29326562500001,1.4621998367552045,0.6839010474923313,-18.670515509504675,2.6954913869446746,0.6839010474923313,0.40803619753801457,-21.366006896449353,0.06321169601997473,0.09242813160142667,1.2,0.7,0.0,0.1320401880020381,0.0813327401409112,0.056932918098637826,False,
2018-12-10,,,,,,,,,,,270.0813085747256,0.44816262323286543,,30.61083333333333,,,,,232.86666666666667,,,71.43197916666666,,,,,,292.15625000000006,262.00806496591025,3.1660332327269334,,,73.95770833333331,,-4.3195762118708485,8.476359841547342,-8.128932072189215,,,75.61333333333332,3.7400000000000007,,,,,,,4.349141364847472,1.4089583333333329,,-15.94270833333334,,,-4.442668605640124,0.33781137323286514,,,68.90625000000001,1.8968731065268618,,0.11035125000000004,,,,,,,-5.010932291666666,254.9827083333333,-7.247499504817539,-0.257687933705995,0.0,0.0,0.0,,0.0,0.41103433645573784,82.51766671601825,-2.545795499113262,-10.931776041666675,1.0996123288744994,0.9094114114049112,-2.799388117618153,2.085825054247409,0.9094114114049112,0.2328803196671715,-4.885213171865562,0.06526359231874458,0.0717646507403306,1.4,0.8,0.0,0.08970581342541324,0.08421360519041136,0.0673708841523291,False,
2018-12-11,,,,,,,,,,,258.1820773447019,0.5351988060038692,,9.624583333333339,,,,,266.80833333333334,,,23.270312499999992,,,,,,301.4583333333333,251.17978967045624,2.8351110947481515,,,22.74895833333333,,-1.9457836837460327,9.216119704369703,-4.790847869081834,,,81.57166666666666,3.3618749999999995,251.23770833333344,,,,,,3.9713749509111214,1.1720833333333334,,-21.525625,,,-8.744543321170461,0.4374219310038692,,,23.79166666666667,0.3176815349938055,,0.097776875,,,,,,,,244.1195833333333,-4.81403960118439,1.62186826634951,0.0,0.0,0.0,,0.0,0.4948077855184853,82.1323925429628,-8.426861786176655,,1.01565991924353,0.9845815327091044,-8.558825761224572,0.3226564021769692,0.9845815327091044,,-8.881482163401541,0.010954561942277816,0.011126109497642134,0.90000004,0.5,0.0,0.02225221899528427,0.08421360519041136,0.04210680259520568,False,
